node_id,node_type,zone_id,side,has_kansen,has_sidou,lon,lat,intersection_type,is_signalized,juusin_kansen,juusin_sidou,priority,notes
B-513243681-W,BOUNDARY,513243681,W,1,0,,,,,,,1.0,
B-513243682-E,BOUNDARY,513243682,E,1,1,,,,,,,1.0,
B-513243682-N,BOUNDARY,513243682,N,1,1,,,,,,,1.0,
B-513243682-S,BOUNDARY,513243682,S,1,1,,,,,,,1.0,
B-513243682-W,BOUNDARY,513243682,W,1,1,,,,,,,1.0,
B-513243683-E,BOUNDARY,513243683,E,1,1,,,,,,,1.0,
B-513243683-N,BOUNDARY,513243683,N,1,1,,,,,,,1.0,
B-513243683-S,BOUNDARY,513243683,S,1,1,,,,,,,1.0,
B-513243683-W,BOUNDARY,513243683,W,1,1,,,,,,,1.0,
B-513243684-E,BOUNDARY,513243684,E,1,1,,,,,,,1.0,
B-513243684-N,BOUNDARY,513243684,N,0,1,,,,,,,1.0,
B-513243684-S,BOUNDARY,513243684,S,1,1,,,,,,,1.0,
B-513243684-W,BOUNDARY,513243684,W,1,1,,,,,,,1.0,
B-513243691-E,BOUNDARY,513243691,E,0,0,,,,,,,1.0,
B-513243691-N,BOUNDARY,513243691,N,0,0,,,,,,,1.0,
B-513243691-S,BOUNDARY,513243691,S,0,1,,,,,,,1.0,
B-513243691-W,BOUNDARY,513243691,W,1,1,,,,,,,1.0,
B-513243693-E,BOUNDARY,513243693,E,0,0,,,,,,,1.0,
B-513243693-N,BOUNDARY,513243693,N,1,0,,,,,,,1.0,
B-513243693-S,BOUNDARY,513243693,S,0,0,,,,,,,1.0,
B-513243693-W,BOUNDARY,513243693,W,1,1,,,,,,,1.0,
B-513243732-E,BOUNDARY,513243732,E,0,1,,,,,,,1.0,
B-513243732-N,BOUNDARY,513243732,N,0,0,,,,,,,1.0,
B-513243732-S,BOUNDARY,513243732,S,1,0,,,,,,,1.0,
B-513243732-W,BOUNDARY,513243732,W,0,0,,,,,,,1.0,
B-513243734-E,BOUNDARY,513243734,E,1,1,,,,,,,1.0,
B-513243734-N,BOUNDARY,513243734,N,0,0,,,,,,,1.0,
B-513243734-S,BOUNDARY,513243734,S,0,0,,,,,,,1.0,
B-513243734-W,BOUNDARY,513243734,W,0,0,,,,,,,1.0,
B-513243741-E,BOUNDARY,513243741,E,1,1,,,,,,,1.0,
B-513243741-N,BOUNDARY,513243741,N,1,1,,,,,,,1.0,
B-513243741-S,BOUNDARY,513243741,S,1,1,,,,,,,1.0,
B-513243741-W,BOUNDARY,513243741,W,0,1,,,,,,,1.0,
B-513243742-E,BOUNDARY,513243742,E,1,1,,,,,,,1.0,
B-513243742-N,BOUNDARY,513243742,N,1,1,,,,,,,1.0,
B-513243742-S,BOUNDARY,513243742,S,1,1,,,,,,,1.0,
B-513243742-W,BOUNDARY,513243742,W,1,1,,,,,,,1.0,
B-513243743-E,BOUNDARY,513243743,E,1,1,,,,,,,1.0,
B-513243743-N,BOUNDARY,513243743,N,1,1,,,,,,,1.0,
B-513243743-S,BOUNDARY,513243743,S,1,1,,,,,,,1.0,
B-513243743-W,BOUNDARY,513243743,W,1,1,,,,,,,1.0,
B-513243744-E,BOUNDARY,513243744,E,1,1,,,,,,,1.0,
B-513243744-N,BOUNDARY,513243744,N,1,1,,,,,,,1.0,
B-513243744-S,BOUNDARY,513243744,S,1,1,,,,,,,1.0,
B-513243744-W,BOUNDARY,513243744,W,1,1,,,,,,,1.0,
B-513243751-E,BOUNDARY,513243751,E,1,1,,,,,,,1.0,
B-513243751-N,BOUNDARY,513243751,N,1,1,,,,,,,1.0,
B-513243751-S,BOUNDARY,513243751,S,1,1,,,,,,,1.0,
B-513243751-W,BOUNDARY,513243751,W,1,1,,,,,,,1.0,
B-513243752-E,BOUNDARY,513243752,E,1,1,,,,,,,1.0,
B-513243752-N,BOUNDARY,513243752,N,1,1,,,,,,,1.0,
B-513243752-S,BOUNDARY,513243752,S,1,1,,,,,,,1.0,
B-513243752-W,BOUNDARY,513243752,W,1,1,,,,,,,1.0,
B-513243753-E,BOUNDARY,513243753,E,1,1,,,,,,,1.0,
B-513243753-N,BOUNDARY,513243753,N,1,1,,,,,,,1.0,
B-513243753-S,BOUNDARY,513243753,S,1,1,,,,,,,1.0,
B-513243753-W,BOUNDARY,513243753,W,1,1,,,,,,,1.0,
B-513243754-E,BOUNDARY,513243754,E,1,1,,,,,,,1.0,
B-513243754-N,BOUNDARY,513243754,N,1,1,,,,,,,1.0,
B-513243754-S,BOUNDARY,513243754,S,1,1,,,,,,,1.0,
B-513243754-W,BOUNDARY,513243754,W,1,1,,,,,,,1.0,
B-513243761-E,BOUNDARY,513243761,E,1,1,,,,,,,1.0,
B-513243761-N,BOUNDARY,513243761,N,1,0,,,,,,,1.0,
B-513243761-S,BOUNDARY,513243761,S,1,1,,,,,,,1.0,
B-513243761-W,BOUNDARY,513243761,W,1,1,,,,,,,1.0,
B-513243762-E,BOUNDARY,513243762,E,1,1,,,,,,,1.0,
B-513243762-N,BOUNDARY,513243762,N,1,1,,,,,,,1.0,
B-513243762-S,BOUNDARY,513243762,S,1,1,,,,,,,1.0,
B-513243762-W,BOUNDARY,513243762,W,1,1,,,,,,,1.0,
B-513243763-E,BOUNDARY,513243763,E,1,0,,,,,,,1.0,
B-513243763-N,BOUNDARY,513243763,N,1,1,,,,,,,1.0,
B-513243763-S,BOUNDARY,513243763,S,1,0,,,,,,,1.0,
B-513243763-W,BOUNDARY,513243763,W,1,1,,,,,,,1.0,
B-513243764-E,BOUNDARY,513243764,E,1,0,,,,,,,1.0,
B-513243764-N,BOUNDARY,513243764,N,1,0,,,,,,,1.0,
B-513243764-S,BOUNDARY,513243764,S,1,1,,,,,,,1.0,
B-513243764-W,BOUNDARY,513243764,W,1,0,,,,,,,1.0,
B-513243771-E,BOUNDARY,513243771,E,1,1,,,,,,,1.0,
B-513243771-N,BOUNDARY,513243771,N,1,1,,,,,,,1.0,
B-513243771-S,BOUNDARY,513243771,S,1,0,,,,,,,1.0,
B-513243771-W,BOUNDARY,513243771,W,1,1,,,,,,,1.0,
B-513243772-E,BOUNDARY,513243772,E,1,1,,,,,,,1.0,
B-513243772-N,BOUNDARY,513243772,N,1,1,,,,,,,1.0,
B-513243772-S,BOUNDARY,513243772,S,1,1,,,,,,,1.0,
B-513243772-W,BOUNDARY,513243772,W,1,1,,,,,,,1.0,
B-513243773-E,BOUNDARY,513243773,E,1,0,,,,,,,1.0,
B-513243773-N,BOUNDARY,513243773,N,1,0,,,,,,,1.0,
B-513243773-S,BOUNDARY,513243773,S,1,1,,,,,,,1.0,
B-513243773-W,BOUNDARY,513243773,W,1,0,,,,,,,1.0,
B-513243774-E,BOUNDARY,513243774,E,1,0,,,,,,,1.0,
B-513243774-N,BOUNDARY,513243774,N,1,1,,,,,,,1.0,
B-513243774-S,BOUNDARY,513243774,S,1,1,,,,,,,1.0,
B-513243774-W,BOUNDARY,513243774,W,1,0,,,,,,,1.0,
B-513243781-E,BOUNDARY,513243781,E,0,1,,,,,,,1.0,
B-513243781-N,BOUNDARY,513243781,N,0,0,,,,,,,1.0,
B-513243781-S,BOUNDARY,513243781,S,1,1,,,,,,,1.0,
B-513243781-W,BOUNDARY,513243781,W,1,1,,,,,,,1.0,
B-513243782-E,BOUNDARY,513243782,E,0,0,,,,,,,1.0,
B-513243782-N,BOUNDARY,513243782,N,0,0,,,,,,,1.0,
B-513243782-S,BOUNDARY,513243782,S,0,1,,,,,,,1.0,
B-513243782-W,BOUNDARY,513243782,W,0,0,,,,,,,1.0,
B-513243783-E,BOUNDARY,513243783,E,0,0,,,,,,,1.0,
B-513243783-N,BOUNDARY,513243783,N,1,1,,,,,,,1.0,
B-513243783-S,BOUNDARY,513243783,S,0,0,,,,,,,1.0,
B-513243783-W,BOUNDARY,513243783,W,1,0,,,,,,,1.0,
B-513243784-E,BOUNDARY,513243784,E,0,0,,,,,,,1.0,
B-513243784-N,BOUNDARY,513243784,N,1,1,,,,,,,1.0,
B-513243784-S,BOUNDARY,513243784,S,0,0,,,,,,,1.0,
B-513243784-W,BOUNDARY,513243784,W,0,0,,,,,,,1.0,
B-513243791-E,BOUNDARY,513243791,E,0,0,,,,,,,1.0,
B-513243791-N,BOUNDARY,513243791,N,0,0,,,,,,,1.0,
B-513243791-S,BOUNDARY,513243791,S,1,0,,,,,,,1.0,
B-513243791-W,BOUNDARY,513243791,W,0,0,,,,,,,1.0,
B-513243832-E,BOUNDARY,513243832,E,1,1,,,,,,,1.0,
B-513243832-N,BOUNDARY,513243832,N,0,0,,,,,,,1.0,
B-513243832-S,BOUNDARY,513243832,S,0,0,,,,,,,1.0,
B-513243832-W,BOUNDARY,513243832,W,0,0,,,,,,,1.0,
B-513243834-E,BOUNDARY,513243834,E,0,1,,,,,,,1.0,
B-513243834-N,BOUNDARY,513243834,N,0,0,,,,,,,1.0,
B-513243834-S,BOUNDARY,513243834,S,0,0,,,,,,,1.0,
B-513243834-W,BOUNDARY,513243834,W,0,0,,,,,,,1.0,
B-513243841-E,BOUNDARY,513243841,E,1,1,,,,,,,1.0,
B-513243841-N,BOUNDARY,513243841,N,1,1,,,,,,,1.0,
B-513243841-S,BOUNDARY,513243841,S,1,1,,,,,,,1.0,
B-513243841-W,BOUNDARY,513243841,W,1,1,,,,,,,1.0,
B-513243842-E,BOUNDARY,513243842,E,1,1,,,,,,,1.0,
B-513243842-N,BOUNDARY,513243842,N,1,1,,,,,,,1.0,
B-513243842-S,BOUNDARY,513243842,S,1,1,,,,,,,1.0,
B-513243842-W,BOUNDARY,513243842,W,1,1,,,,,,,1.0,
B-513243843-E,BOUNDARY,513243843,E,1,0,,,,,,,1.0,
B-513243843-N,BOUNDARY,513243843,N,0,0,,,,,,,1.0,
B-513243843-S,BOUNDARY,513243843,S,1,1,,,,,,,1.0,
B-513243843-W,BOUNDARY,513243843,W,0,1,,,,,,,1.0,
B-513243844-E,BOUNDARY,513243844,E,1,1,,,,,,,1.0,
B-513243844-N,BOUNDARY,513243844,N,1,1,,,,,,,1.0,
B-513243844-S,BOUNDARY,513243844,S,1,1,,,,,,,1.0,
B-513243844-W,BOUNDARY,513243844,W,1,0,,,,,,,1.0,
B-513243851-E,BOUNDARY,513243851,E,1,0,,,,,,,1.0,
B-513243851-N,BOUNDARY,513243851,N,0,0,,,,,,,1.0,
B-513243851-S,BOUNDARY,513243851,S,1,1,,,,,,,1.0,
B-513243851-W,BOUNDARY,513243851,W,1,1,,,,,,,1.0,
B-513243852-E,BOUNDARY,513243852,E,0,1,,,,,,,1.0,
B-513243852-N,BOUNDARY,513243852,N,0,0,,,,,,,1.0,
B-513243852-S,BOUNDARY,513243852,S,1,1,,,,,,,1.0,
B-513243852-W,BOUNDARY,513243852,W,1,0,,,,,,,1.0,
B-513243853-E,BOUNDARY,513243853,E,0,0,,,,,,,1.0,
B-513243853-N,BOUNDARY,513243853,N,0,1,,,,,,,1.0,
B-513243853-S,BOUNDARY,513243853,S,1,0,,,,,,,1.0,
B-513243853-W,BOUNDARY,513243853,W,1,1,,,,,,,1.0,
B-513243854-E,BOUNDARY,513243854,E,1,1,,,,,,,1.0,
B-513243854-N,BOUNDARY,513243854,N,1,1,,,,,,,1.0,
B-513243854-S,BOUNDARY,513243854,S,0,0,,,,,,,1.0,
B-513243854-W,BOUNDARY,513243854,W,0,0,,,,,,,1.0,
B-513243861-E,BOUNDARY,513243861,E,1,0,,,,,,,1.0,
B-513243861-N,BOUNDARY,513243861,N,1,0,,,,,,,1.0,
B-513243861-S,BOUNDARY,513243861,S,1,1,,,,,,,1.0,
B-513243861-W,BOUNDARY,513243861,W,0,1,,,,,,,1.0,
B-513243862-E,BOUNDARY,513243862,E,1,0,,,,,,,1.0,
B-513243862-N,BOUNDARY,513243862,N,1,1,,,,,,,1.0,
B-513243862-S,BOUNDARY,513243862,S,1,0,,,,,,,1.0,
B-513243862-W,BOUNDARY,513243862,W,1,0,,,,,,,1.0,
B-513243863-E,BOUNDARY,513243863,E,1,0,,,,,,,1.0,
B-513243863-N,BOUNDARY,513243863,N,1,1,,,,,,,1.0,
B-513243863-S,BOUNDARY,513243863,S,1,0,,,,,,,1.0,
B-513243863-W,BOUNDARY,513243863,W,1,1,,,,,,,1.0,
B-513243864-E,BOUNDARY,513243864,E,1,1,,,,,,,1.0,
B-513243864-N,BOUNDARY,513243864,N,1,1,,,,,,,1.0,
B-513243864-S,BOUNDARY,513243864,S,1,1,,,,,,,1.0,
B-513243864-W,BOUNDARY,513243864,W,1,0,,,,,,,1.0,
B-513243871-E,BOUNDARY,513243871,E,1,1,,,,,,,1.0,
B-513243871-N,BOUNDARY,513243871,N,1,0,,,,,,,1.0,
B-513243871-S,BOUNDARY,513243871,S,1,0,,,,,,,1.0,
B-513243871-W,BOUNDARY,513243871,W,1,0,,,,,,,1.0,
B-513243872-E,BOUNDARY,513243872,E,1,1,,,,,,,1.0,
B-513243872-N,BOUNDARY,513243872,N,1,1,,,,,,,1.0,
B-513243872-S,BOUNDARY,513243872,S,1,1,,,,,,,1.0,
B-513243872-W,BOUNDARY,513243872,W,1,1,,,,,,,1.0,
B-513243873-E,BOUNDARY,513243873,E,1,0,,,,,,,1.0,
B-513243873-N,BOUNDARY,513243873,N,1,1,,,,,,,1.0,
B-513243873-S,BOUNDARY,513243873,S,1,0,,,,,,,1.0,
B-513243873-W,BOUNDARY,513243873,W,1,1,,,,,,,1.0,
B-513243874-E,BOUNDARY,513243874,E,1,1,,,,,,,1.0,
B-513243874-N,BOUNDARY,513243874,N,1,1,,,,,,,1.0,
B-513243874-S,BOUNDARY,513243874,S,1,1,,,,,,,1.0,
B-513243874-W,BOUNDARY,513243874,W,1,0,,,,,,,1.0,
B-513243881-E,BOUNDARY,513243881,E,1,1,,,,,,,1.0,
B-513243881-N,BOUNDARY,513243881,N,1,1,,,,,,,1.0,
B-513243881-S,BOUNDARY,513243881,S,1,1,,,,,,,1.0,
B-513243881-W,BOUNDARY,513243881,W,1,1,,,,,,,1.0,
B-513243882-E,BOUNDARY,513243882,E,1,1,,,,,,,1.0,
B-513243882-N,BOUNDARY,513243882,N,1,1,,,,,,,1.0,
B-513243882-S,BOUNDARY,513243882,S,1,1,,,,,,,1.0,
B-513243882-W,BOUNDARY,513243882,W,1,1,,,,,,,1.0,
B-513243883-E,BOUNDARY,513243883,E,1,1,,,,,,,1.0,
B-513243883-N,BOUNDARY,513243883,N,1,1,,,,,,,1.0,
B-513243883-S,BOUNDARY,513243883,S,1,1,,,,,,,1.0,
B-513243883-W,BOUNDARY,513243883,W,1,1,,,,,,,1.0,
B-513243884-E,BOUNDARY,513243884,E,0,0,,,,,,,1.0,
B-513243884-N,BOUNDARY,513243884,N,1,1,,,,,,,1.0,
B-513243884-S,BOUNDARY,513243884,S,1,1,,,,,,,1.0,
B-513243884-W,BOUNDARY,513243884,W,1,0,,,,,,,1.0,
B-513243891-E,BOUNDARY,513243891,E,0,0,,,,,,,1.0,
B-513243891-N,BOUNDARY,513243891,N,0,0,,,,,,,1.0,
B-513243891-S,BOUNDARY,513243891,S,0,0,,,,,,,1.0,
B-513243891-W,BOUNDARY,513243891,W,1,1,,,,,,,1.0,
B-513243942-E,BOUNDARY,513243942,E,0,0,,,,,,,1.0,
B-513243942-N,BOUNDARY,513243942,N,0,0,,,,,,,1.0,
B-513243942-S,BOUNDARY,513243942,S,1,1,,,,,,,1.0,
B-513243942-W,BOUNDARY,513243942,W,0,0,,,,,,,1.0,
B-513243944-E,BOUNDARY,513243944,E,1,1,,,,,,,1.0,
B-513243944-N,BOUNDARY,513243944,N,0,0,,,,,,,1.0,
B-513243944-S,BOUNDARY,513243944,S,0,0,,,,,,,1.0,
B-513243944-W,BOUNDARY,513243944,W,0,0,,,,,,,1.0,
B-513243951-E,BOUNDARY,513243951,E,1,0,,,,,,,1.0,
B-513243951-N,BOUNDARY,513243951,N,1,0,,,,,,,1.0,
B-513243951-S,BOUNDARY,513243951,S,0,1,,,,,,,1.0,
B-513243951-W,BOUNDARY,513243951,W,0,0,,,,,,,1.0,
B-513243952-E,BOUNDARY,513243952,E,1,1,,,,,,,1.0,
B-513243952-N,BOUNDARY,513243952,N,1,1,,,,,,,1.0,
B-513243952-S,BOUNDARY,513243952,S,1,1,,,,,,,1.0,
B-513243952-W,BOUNDARY,513243952,W,1,0,,,,,,,1.0,
B-513243953-E,BOUNDARY,513243953,E,1,1,,,,,,,1.0,
B-513243953-N,BOUNDARY,513243953,N,1,0,,,,,,,1.0,
B-513243953-S,BOUNDARY,513243953,S,1,0,,,,,,,1.0,
B-513243953-W,BOUNDARY,513243953,W,1,1,,,,,,,1.0,
B-513243954-E,BOUNDARY,513243954,E,1,1,,,,,,,1.0,
B-513243954-N,BOUNDARY,513243954,N,1,1,,,,,,,1.0,
B-513243954-S,BOUNDARY,513243954,S,1,1,,,,,,,1.0,
B-513243954-W,BOUNDARY,513243954,W,1,1,,,,,,,1.0,
B-513243961-E,BOUNDARY,513243961,E,1,1,,,,,,,1.0,
B-513243961-N,BOUNDARY,513243961,N,1,1,,,,,,,1.0,
B-513243961-S,BOUNDARY,513243961,S,1,1,,,,,,,1.0,
B-513243961-W,BOUNDARY,513243961,W,1,1,,,,,,,1.0,
B-513243962-E,BOUNDARY,513243962,E,1,0,,,,,,,1.0,
B-513243962-N,BOUNDARY,513243962,N,1,1,,,,,,,1.0,
B-513243962-S,BOUNDARY,513243962,S,1,1,,,,,,,1.0,
B-513243962-W,BOUNDARY,513243962,W,1,1,,,,,,,1.0,
B-513243963-E,BOUNDARY,513243963,E,1,1,,,,,,,1.0,
B-513243963-N,BOUNDARY,513243963,N,1,1,,,,,,,1.0,
B-513243963-S,BOUNDARY,513243963,S,1,1,,,,,,,1.0,
B-513243963-W,BOUNDARY,513243963,W,1,1,,,,,,,1.0,
B-513243964-E,BOUNDARY,513243964,E,0,0,,,,,,,1.0,
B-513243964-N,BOUNDARY,513243964,N,1,1,,,,,,,1.0,
B-513243964-S,BOUNDARY,513243964,S,1,1,,,,,,,1.0,
B-513243964-W,BOUNDARY,513243964,W,1,1,,,,,,,1.0,
B-513243971-E,BOUNDARY,513243971,E,1,1,,,,,,,1.0,
B-513243971-N,BOUNDARY,513243971,N,1,1,,,,,,,1.0,
B-513243971-S,BOUNDARY,513243971,S,1,1,,,,,,,1.0,
B-513243971-W,BOUNDARY,513243971,W,1,0,,,,,,,1.0,
B-513243972-E,BOUNDARY,513243972,E,1,1,,,,,,,1.0,
B-513243972-N,BOUNDARY,513243972,N,1,1,,,,,,,1.0,
B-513243972-S,BOUNDARY,513243972,S,1,1,,,,,,,1.0,
B-513243972-W,BOUNDARY,513243972,W,1,1,,,,,,,1.0,
B-513243973-E,BOUNDARY,513243973,E,1,1,,,,,,,1.0,
B-513243973-N,BOUNDARY,513243973,N,1,0,,,,,,,1.0,
B-513243973-S,BOUNDARY,513243973,S,1,1,,,,,,,1.0,
B-513243973-W,BOUNDARY,513243973,W,0,0,,,,,,,1.0,
B-513243974-E,BOUNDARY,513243974,E,1,1,,,,,,,1.0,
B-513243974-N,BOUNDARY,513243974,N,1,0,,,,,,,1.0,
B-513243974-S,BOUNDARY,513243974,S,1,1,,,,,,,1.0,
B-513243974-W,BOUNDARY,513243974,W,1,1,,,,,,,1.0,
B-513243981-E,BOUNDARY,513243981,E,1,1,,,,,,,1.0,
B-513243981-N,BOUNDARY,513243981,N,1,1,,,,,,,1.0,
B-513243981-S,BOUNDARY,513243981,S,1,1,,,,,,,1.0,
B-513243981-W,BOUNDARY,513243981,W,1,1,,,,,,,1.0,
B-513243982-E,BOUNDARY,513243982,E,0,0,,,,,,,1.0,
B-513243982-N,BOUNDARY,513243982,N,1,1,,,,,,,1.0,
B-513243982-S,BOUNDARY,513243982,S,1,1,,,,,,,1.0,
B-513243982-W,BOUNDARY,513243982,W,1,1,,,,,,,1.0,
B-513243983-E,BOUNDARY,513243983,E,1,1,,,,,,,1.0,
B-513243983-N,BOUNDARY,513243983,N,1,1,,,,,,,1.0,
B-513243983-S,BOUNDARY,513243983,S,1,1,,,,,,,1.0,
B-513243983-W,BOUNDARY,513243983,W,1,1,,,,,,,1.0,
B-513243984-E,BOUNDARY,513243984,E,0,0,,,,,,,1.0,
B-513243984-N,BOUNDARY,513243984,N,1,0,,,,,,,1.0,
B-513243984-S,BOUNDARY,513243984,S,1,1,,,,,,,1.0,
B-513243984-W,BOUNDARY,513243984,W,1,1,,,,,,,1.0,
B-513253051-E,BOUNDARY,513253051,E,0,0,,,,,,,1.0,
B-513253051-N,BOUNDARY,513253051,N,0,0,,,,,,,1.0,
B-513253051-S,BOUNDARY,513253051,S,1,0,,,,,,,1.0,
B-513253051-W,BOUNDARY,513253051,W,0,0,,,,,,,1.0,
B-513253052-E,BOUNDARY,513253052,E,0,0,,,,,,,1.0,
B-513253052-N,BOUNDARY,513253052,N,0,0,,,,,,,1.0,
B-513253052-S,BOUNDARY,513253052,S,1,1,,,,,,,1.0,
B-513253052-W,BOUNDARY,513253052,W,0,0,,,,,,,1.0,
B-513253061-E,BOUNDARY,513253061,E,0,0,,,,,,,1.0,
B-513253061-N,BOUNDARY,513253061,N,0,0,,,,,,,1.0,
B-513253061-S,BOUNDARY,513253061,S,1,1,,,,,,,1.0,
B-513253061-W,BOUNDARY,513253061,W,0,0,,,,,,,1.0,
B-513253062-E,BOUNDARY,513253062,E,0,0,,,,,,,1.0,
B-513253062-N,BOUNDARY,513253062,N,0,0,,,,,,,1.0,
B-513253062-S,BOUNDARY,513253062,S,1,1,,,,,,,1.0,
B-513253062-W,BOUNDARY,513253062,W,0,0,,,,,,,1.0,
B-513253071-E,BOUNDARY,513253071,E,0,0,,,,,,,1.0,
B-513253071-N,BOUNDARY,513253071,N,0,0,,,,,,,1.0,
B-513253071-S,BOUNDARY,513253071,S,1,0,,,,,,,1.0,
B-513253071-W,BOUNDARY,513253071,W,0,0,,,,,,,1.0,
B-513253072-E,BOUNDARY,513253072,E,0,0,,,,,,,1.0,
B-513253072-N,BOUNDARY,513253072,N,0,0,,,,,,,1.0,
B-513253072-S,BOUNDARY,513253072,S,1,0,,,,,,,1.0,
B-513253072-W,BOUNDARY,513253072,W,0,0,,,,,,,1.0,
B-513253081-E,BOUNDARY,513253081,E,0,0,,,,,,,1.0,
B-513253081-N,BOUNDARY,513253081,N,0,0,,,,,,,1.0,
B-513253081-S,BOUNDARY,513253081,S,1,1,,,,,,,1.0,
B-513253081-W,BOUNDARY,513253081,W,0,0,,,,,,,1.0,
B-513253082-E,BOUNDARY,513253082,E,0,0,,,,,,,1.0,
B-513253082-N,BOUNDARY,513253082,N,0,0,,,,,,,1.0,
B-513253082-S,BOUNDARY,513253082,S,1,0,,,,,,,1.0,
B-513253082-W,BOUNDARY,513253082,W,0,0,,,,,,,1.0,
513243254_C,CENTROID,513243254,,,,,,,,10443,0,0.9,
513243263_C,CENTROID,513243263,,,,,,,,6293,0,0.9,
513243264_C,CENTROID,513243264,,,,,,,,6115,6105,0.9,
513243273_C,CENTROID,513243273,,,,,,,,15935,16292,0.9,
513243274_C,CENTROID,513243274,,,,,,,,16291,0,0.9,
513243283_C,CENTROID,513243283,,,,,,,,15107,0,0.9,
513243341_C,CENTROID,513243341,,,,,,,,9573,9574,0.9,
513243342_C,CENTROID,513243342,,,,,,,,9195,9546,0.9,
513243343_C,CENTROID,513243343,,,,,,,,9265,9239,0.9,
513243344_C,CENTROID,513243344,,,,,,,,9229,9542,0.9,
513243351_C,CENTROID,513243351,,,,,,,,10427,10225,0.9,
513243352_C,CENTROID,513243352,,,,,,,,10226,10224,0.9,
513243353_C,CENTROID,513243353,,,,,,,,10330,10245,0.9,
513243354_C,CENTROID,513243354,,,,,,,,10422,578,0.9,
513243361_C,CENTROID,513243361,,,,,,,,6155,6452,0.9,
513243362_C,CENTROID,513243362,,,,,,,,6527,6526,0.9,
513243363_C,CENTROID,513243363,,,,,,,,6290,6308,0.9,
513243364_C,CENTROID,513243364,,,,,,,,6235,6343,0.9,
513243371_C,CENTROID,513243371,,,,,,,,16489,15985,0.9,
513243372_C,CENTROID,513243372,,,,,,,,16291,16468,0.9,
513243373_C,CENTROID,513243373,,,,,,,,16127,16328,0.9,
513243374_C,CENTROID,513243374,,,,,,,,16440,16140,0.9,
513243381_C,CENTROID,513243381,,,,,,,,15107,15334,0.9,
513243382_C,CENTROID,513243382,,,,,,,,15391,15392,0.9,
513243383_C,CENTROID,513243383,,,,,,,,15315,15269,0.9,
513243384_C,CENTROID,513243384,,,,,,,,15374,15373,0.9,
513243393_C,CENTROID,513243393,,,,,,,,0,15386,0.9,
513243434_C,CENTROID,513243434,,,,,,,,14699,14682,0.9,
513243441_C,CENTROID,513243441,,,,,,,,14572,14818,0.9,
513243442_C,CENTROID,513243442,,,,,,,,14864,14892,0.9,
513243443_C,CENTROID,513243443,,,,,,,,14728,14679,0.9,
513243444_C,CENTROID,513243444,,,,,,,,14661,14668,0.9,
513243451_C,CENTROID,513243451,,,,,,,,13278,13316,0.9,
513243452_C,CENTROID,513243452,,,,,,,,13473,13019,0.9,
513243453_C,CENTROID,513243453,,,,,,,,13630,13629,0.9,
513243454_C,CENTROID,513243454,,,,,,,,13164,13683,0.9,
513243461_C,CENTROID,513243461,,,,,,,,11593,11592,0.9,
513243462_C,CENTROID,513243462,,,,,,,,11638,11637,0.9,
513243463_C,CENTROID,513243463,,,,,,,,11467,11445,0.9,
513243464_C,CENTROID,513243464,,,,,,,,11772,11475,0.9,
513243471_C,CENTROID,513243471,,,,,,,,tran_4a4abe70-ea89-4c49-829c-7b566f6ced9a,tran_84ca2e19-87f3-4698-b0ed-f06b0ce30622,0.9,
513243472_C,CENTROID,513243472,,,,,,,,tran_1b1bd41a-ee60-4bfe-9e87-f98f855f45ae,tran_a04f8ee8-9481-4862-a2a1-c8bd70c8d937,0.9,
513243473_C,CENTROID,513243473,,,,,,,,tran_1d31c9ab-ced1-4984-83c8-db6d85831c78,tran_2f0653a2-46dd-407c-bd22-6225abd81841,0.9,
513243474_C,CENTROID,513243474,,,,,,,,tran_940f985f-4103-4538-a845-558c72f6cda9,tran_db223364-d89f-4b6b-882f-c001a421cf76,0.9,
513243481_C,CENTROID,513243481,,,,,,,,18556,18548,0.9,
513243482_C,CENTROID,513243482,,,,,,,,17800,17796,0.9,
513243483_C,CENTROID,513243483,,,,,,,,18052,18264,0.9,
513243484_C,CENTROID,513243484,,,,,,,,18023,18035,0.9,
513243491_C,CENTROID,513243491,,,,,,,,0,18609,0.9,
513243493_C,CENTROID,513243493,,,,,,,,18072,17971,0.9,
513243532_C,CENTROID,513243532,,,,,,,,6963,6987,0.9,
513243534_C,CENTROID,513243534,,,,,,,,6756,6775,0.9,
513243541_C,CENTROID,513243541,,,,,,,,7015,7020,0.9,
513243542_C,CENTROID,513243542,,,,,,,,7049,6634,0.9,
513243543_C,CENTROID,513243543,,,,,,,,6823,6780,0.9,
513243544_C,CENTROID,513243544,,,,,,,,6953,6952,0.9,
513243551_C,CENTROID,513243551,,,,,,,,2110,2127,0.9,
513243552_C,CENTROID,513243552,,,,,,,,2440,2122,0.9,
513243553_C,CENTROID,513243553,,,,,,,,2260,2520,0.9,
513243554_C,CENTROID,513243554,,,,,,,,2494,2488,0.9,
513243561_C,CENTROID,513243561,,,,,,,,8964,9162,0.9,
513243562_C,CENTROID,513243562,,,,,,,,8985,8987,0.9,
513243563_C,CENTROID,513243563,,,,,,,,9024,9026,0.9,
513243564_C,CENTROID,513243564,,,,,,,,8865,8814,0.9,
513243571_C,CENTROID,513243571,,,,,,,,15709,15710,0.9,
513243572_C,CENTROID,513243572,,,,,,,,15787,15459,0.9,
513243573_C,CENTROID,513243573,,,,,,,,15560,15813,0.9,
