node_id,node_type,zone_id,side,has_kansen,has_sidou,lon,lat,intersection_type,is_signalized,juusin_kansen,juusin_sidou,priority,notes
B-513243462-W,BOUNDARY,513243462,W,1.0,0.0,132.45875660902175,34.36567328538462,,,,,1.0,
B-513243463-E,BOUNDARY,513243463,E,1.0,0.0,132.45678130196413,34.3733997199186,,,,,1.0,
B-513243463-N,BOUNDARY,513243463,N,1.0,1.0,132.45462220064712,34.37502183242639,,,,,1.0,
B-513243463-S,BOUNDARY,513243463,S,1.0,1.0,132.45056904434486,34.37120961682935,,,,,1.0,
B-513243463-W,BOUNDARY,513243463,W,1.0,1.0,132.4499638769138,34.37398534950699,,,,,1.0,
B-513243464-E,BOUNDARY,513243464,E,1.0,1.0,132.46231705236934,34.37079032531247,,,,,1.0,
B-513243464-N,BOUNDARY,513243464,N,1.0,1.0,132.4585316207655,34.375049423281716,,,,,1.0,
B-513243464-S,BOUNDARY,513243464,S,1.0,1.0,132.4618706772621,34.37102473605643,,,,,1.0,
B-513243464-W,BOUNDARY,513243464,W,1.0,0.0,132.45678130196413,34.3733997199186,,,,,1.0,
B-513243471-E,BOUNDARY,513243471,E,1.0,1.0,132.45046741114288,34.38430318487195,,,,,1.0,
B-513243471-N,BOUNDARY,513243471,N,1.0,1.0,132.44431460880452,34.38464106054647,,,,,1.0,
B-513243471-S,BOUNDARY,513243471,S,1.0,0.0,132.44355859930698,34.38463098568055,,,,,1.0,
B-513243471-W,BOUNDARY,513243471,W,1.0,1.0,132.46243988402108,34.36751349832991,,,,,1.0,
B-513243472-E,BOUNDARY,513243472,E,1.0,1.0,132.47515833940218,34.36873070807444,,,,,1.0,
B-513243472-N,BOUNDARY,513243472,N,1.0,1.0,132.44977663086112,34.384540407160614,,,,,1.0,
B-513243472-S,BOUNDARY,513243472,S,1.0,0.0,132.47487082366305,34.365721410066364,,,,,1.0,
B-513243472-W,BOUNDARY,513243472,W,1.0,1.0,132.45046741114288,34.38430318487195,,,,,1.0,
B-513243473-E,BOUNDARY,513243473,E,1.0,1.0,132.4456339385567,34.387322008690056,,,,,1.0,
B-513243473-N,BOUNDARY,513243473,N,1.0,1.0,132.44071981703573,34.379628102669365,,,,,1.0,
B-513243473-S,BOUNDARY,513243473,S,1.0,1.0,132.44431460880452,34.38464106054647,,,,,1.0,
B-513243473-W,BOUNDARY,513243473,W,1.0,1.0,132.44582514792853,34.384967086605585,,,,,1.0,
B-513243474-E,BOUNDARY,513243474,E,1.0,1.0,132.44228512831123,34.385402114671436,,,,,1.0,
B-513243474-N,BOUNDARY,513243474,N,1.0,1.0,132.4691992117791,34.37501716308014,,,,,1.0,
B-513243474-S,BOUNDARY,513243474,S,1.0,1.0,132.44977663086112,34.384540407160614,,,,,1.0,
B-513243474-W,BOUNDARY,513243474,W,1.0,1.0,132.4456339385567,34.387322008690056,,,,,1.0,
B-513243481-E,BOUNDARY,513243481,E,1.0,1.0,132.48125415317426,34.36802433724825,,,,,1.0,
B-513243481-N,BOUNDARY,513243481,N,1.0,1.0,132.47570289332853,34.37052621101216,,,,,1.0,
B-513243481-S,BOUNDARY,513243481,S,1.0,1.0,132.47599519747504,34.367083387285284,,,,,1.0,
B-513243481-W,BOUNDARY,513243481,W,1.0,1.0,132.47515833940218,34.36873070807444,,,,,1.0,
B-513243482-E,BOUNDARY,513243482,E,0.0,1.0,132.48746334900574,34.36748999129981,,,,,1.0,
B-513243482-N,BOUNDARY,513243482,N,1.0,1.0,132.4873577423267,34.370802586541224,,,,,1.0,
B-513243482-S,BOUNDARY,513243482,S,1.0,1.0,132.48469441863088,34.36679229207829,,,,,1.0,
B-513243482-W,BOUNDARY,513243482,W,1.0,1.0,132.48125415317426,34.36802433724825,,,,,1.0,
B-513243483-E,BOUNDARY,513243483,E,1.0,1.0,132.48127545499202,34.37290988488988,,,,,1.0,
B-513243483-N,BOUNDARY,513243483,N,1.0,1.0,132.47681173953362,34.37483552947352,,,,,1.0,
B-513243483-S,BOUNDARY,513243483,S,1.0,1.0,132.47570289332853,34.37052621101216,,,,,1.0,
B-513243483-W,BOUNDARY,513243483,W,1.0,1.0,132.44228512831123,34.385402114671436,,,,,1.0,
B-513243484-E,BOUNDARY,513243484,E,1.0,1.0,132.4874978911379,34.3718517111256,,,,,1.0,
B-513243484-N,BOUNDARY,513243484,N,1.0,1.0,132.4849145444974,34.37465226818139,,,,,1.0,
B-513243484-S,BOUNDARY,513243484,S,1.0,1.0,132.4873577423267,34.370802586541224,,,,,1.0,
B-513243484-W,BOUNDARY,513243484,W,1.0,1.0,132.48127545499202,34.37290988488988,,,,,1.0,
B-513243491-E,BOUNDARY,513243491,E,0.0,0.0,,,,,,,1.0,
