zone_id,boundary_type,side,is_present,boundary_id,kyoukaikukaku_kansen,kyoukaikukaku_sidouseikatudou,length_total_m,score
513243681,sidouseikatudou,N,1,513243681_N,3700_3367_3415_3841,4123_8256_3742,9642.48,46.15
513243682,sidouseikatudou,N,1,513243682_N,3367_3370_8252_3935,4123_3674_8260_3974,9237.77,48.14
513243683,sidouseikatudou,N,1,513243683_N,tran_07b2d90a-15db-4acd-aa9c-e4b30ee03f63_3972_3841_4038,tran_566201c4-09b9-4b7a-9576-efd86a80b30a_3818_3742_3680,8241.18,44.9
513243684,sidouseikatudou,N,1,513243684_N,4149_3887_3935,3818_4010_3974_3879,6401.11,33.69
513243691,sidouseikatudou,N,0,513243691_N,3370,3674_8248,168.8,37.72
513243693,sidouseikatudou,N,0,513243693_N,3887_3741,4010,536.45,13.96
513243732,sidouseikatudou,N,0,513243732_N,9896,5431,2088.89,6.37
513243734,sidouseikatudou,N,0,513243734_N,5691,5545,431.37,48.87
513243741,sidouseikatudou,N,1,513243741_N,5465_6084_6087,5431_5373_5317_5493,5883.63,23.06
513243742,sidouseikatudou,N,1,513243742_N,5465_2717_5332_5619,5373_5955_5328_5485,10056.25,28.77
513243743,sidouseikatudou,N,1,513243743_N,5691_5553_6087_12609,5545_5870_5493_12460,8964.7,45.63
513243744,sidouseikatudou,N,1,513243744_N,5553_2973_5619_5727,5870_2963_5485_12845,8300.42,40.35
513243751,sidouseikatudou,N,1,513243751_N,2717_2784_2665_2866,5955_3338_2640_2853,8560.7,24.73
513243752,sidouseikatudou,N,1,513243752_N,2784_2731_2654_2868,3338_13805_2647_2867,8191.21,25.81
513243753,sidouseikatudou,N,1,513243753_N,2973_2955_2866_3055,2963_2929_2853_3052,7760.13,30.38
513243754,sidouseikatudou,N,1,513243754_N,2955_13854_2868_3171,2929_13866_2867_3051,7945.24,40.66
513243761,sidouseikatudou,N,0,513243761_N,2731_13778_5075_13836,13805_13754_13734,4388.22,20.55
513243762,sidouseikatudou,N,1,513243762_N,13778_16564_13722_13845,13754_16555_5074_13933,7634.6,26.86
513243763,sidouseikatudou,N,1,513243763_N,13854_13874_13836_13880,13866_4152,4655.69,18.96
513243764,sidouseikatudou,N,0,513243764_N,13874_16604_13845_13884,13933,3892.92,2.11
513243771,sidouseikatudou,N,1,513243771_N,16564_16945_tran_c8a35baa-289a-4bc0-823d-d6f7b22387eb_17036,16555_16942_16875,7691.82,15.18
513243772,sidouseikatudou,N,1,513243772_N,16945_17001_16769_16864,16942_16804_16995_17019,7591.14,18.25
513243773,sidouseikatudou,N,0,513243773_N,16604_16960_17036_12366,16875,5341.76,4.49
513243774,sidouseikatudou,N,1,513243774_N,16960_16956_16864_16797,17019_16688,6004.97,18.01
513243781,sidouseikatudou,N,0,513243781_N,17001_4038,16804_4122_3680,745.17,22.16
513243782,sidouseikatudou,N,0,513243782_N,,3879,101.35,80.0
513243783,sidouseikatudou,N,1,513243783_N,16956_4670,4660,342.82,11.19
513243784,sidouseikatudou,N,1,513243784_N,4557,4700,121.18,37.06
513243791,sidouseikatudou,N,0,513243791_N,3741,,131.14,0.0
513243832,sidouseikatudou,N,0,513243832_N,12409,12414,256.2,50.84
513243834,sidouseikatudou,N,0,513243834_N,,12713,118.51,85.09
513243841,sidouseikatudou,N,1,513243841_N,12409_12559_12609_12529,12414_12460_12419_12536,8688.94,42.57
513243842,sidouseikatudou,N,1,513243842_N,12559_12612_5727_12631,12458_12477_12845_12530,5725.86,25.48
513243843,sidouseikatudou,N,0,513243843_N,12559_12529,12713_12536,4797.04,52.04
513243844,sidouseikatudou,N,1,513243844_N,12559_12612_12631_12601,12694_12530_12600,4695.56,23.74
513243851,sidouseikatudou,N,0,513243851_N,12612_3055_3050,12477_3052,1163.33,25.66
513243852,sidouseikatudou,N,0,513243852_N,3055_3171,4181_3051,464.1,51.2
513243853,sidouseikatudou,N,1,513243853_N,12601_12612,12694_14054,735.29,12.55
513243854,sidouseikatudou,N,1,513243854_N,4318_14452,4317_14457,311.97,24.28
513243861,sidouseikatudou,N,0,513243861_N,4188_13880_4187,4181_4152,4110.12,18.95
513243862,sidouseikatudou,N,1,513243862_N,4188_4164_13884_4185,4402,2764.97,1.94
513243863,sidouseikatudou,N,1,513243863_N,4318_4272_4187_17050,4317_4286,4835.07,24.98
513243864,sidouseikatudou,N,1,513243864_N,4272_4190_4185_4287,4248_4402_12021,5640.03,15.68
513243871,sidouseikatudou,N,0,513243871_N,4164_12377_12366_12271,12221,3953.69,8.63
513243872,sidouseikatudou,N,1,513243872_N,12377_4709_16797_12398,12221_4560_16688_12389,7840.04,21.39
513243873,sidouseikatudou,N,1,513243873_N,4209_11923_12271_7174,4248_7194,8976.65,35.18
513243874,sidouseikatudou,N,1,513243874_N,11923_11849_12398_7195,12082_12389_12029,5436.7,48.05
513243881,sidouseikatudou,N,1,513243881_N,4623_4659_4670_4549,4560_4649_4660_4570,7471.88,20.61
513243882,sidouseikatudou,N,1,513243882_N,4659_4771_4557_4711,4649_4597_4700_4777,3778.97,43.47
513243883,sidouseikatudou,N,1,513243883_N,11849_4422_4549_11282,12082_4412_4570_10464,3611.97,26.39
513243884,sidouseikatudou,N,1,513243884_N,4422_4711_4471,4777_4470,3306.61,39.11
513243891,sidouseikatudou,N,0,513243891_N,4771,4597,80.45,9.54
513243942,sidouseikatudou,N,0,513243942_N,12601,12600,232.51,19.7
513243944,sidouseikatudou,N,0,513243944_N,14252,14243,98.74,13.51
513243951,sidouseikatudou,N,0,513243951_N,14239_14376,14054,5088.14,13.83
513243952,sidouseikatudou,N,1,513243952_N,14239_14116_14452_14154,14432_14457_14356,5994.11,33.82
513243953,sidouseikatudou,N,0,513243953_N,14252_14175_14376_14235,14243_14180,4533.6,22.46
513243954,sidouseikatudou,N,1,513243954_N,14175_14242_14216_14231,14180_14144_14356_14315,5860.35,25.09
513243961,sidouseikatudou,N,1,513243961_N,14116_17094_17050_17188,14432_17629_4286_17198,8338.64,33.36
513243962,sidouseikatudou,N,1,513243962_N,17073_7907_4287_17208,17629_17047_17206,5653.95,22.73
513243963,sidouseikatudou,N,1,513243963_N,14242_17317_17188_17371,14144_17225_17198_17376,8827.41,38.88
513243964,sidouseikatudou,N,1,513243964_N,17439_17208_17380,17200_17206_17375,5367.9,34.97
513243971,sidouseikatudou,N,1,513243971_N,7907_7202_7174_7796,7294_12030_7406,9028.16,43.13
513243972,sidouseikatudou,N,1,513243972_N,7202_10570_7195_7409,7194_7243_12029_7436,10081.55,53.35
513243973,sidouseikatudou,N,0,513243973_N,7519_7796_7516,7420_7406,5572.78,35.36
513243974,sidouseikatudou,N,0,513243974_N,7519_7689_7409_7513,7420_10702_7436,6341.56,44.16
513243981,sidouseikatudou,N,1,513243981_N,10570_10659_11282_10658,7243_10509_10464_10657,10346.65,56.94
513243982,sidouseikatudou,N,1,513243982_N,10501_4471_10692,10509_4470_10786,5224.67,44.54
513243983,sidouseikatudou,N,1,513243983_N,7689_10672_10658_10785,10702_10712_10657_10781,8416.96,55.02
513243984,sidouseikatudou,N,0,513243984_N,10659_10692_10918,10712_10786,4569.89,27.12
513253051,sidouseikatudou,N,0,513253051_N,14234,,328.05,0.0
513253052,sidouseikatudou,N,0,513253052_N,14231,14315,145.72,26.21
513253061,sidouseikatudou,N,0,513253061_N,17371,17376,474.62,22.1
513253062,sidouseikatudou,N,0,513253062_N,17380,17375,418.36,8.87
513253071,sidouseikatudou,N,0,513253071_N,7519,,287.38,0.0
513253072,sidouseikatudou,N,0,513253072_N,7513,,379.26,0.0
513253081,sidouseikatudou,N,0,513253081_N,10785,10781,382.3,16.87
513253082,sidouseikatudou,N,0,513253082_N,10918,,133.42,0.0
